text,label
혼자 살면 외롭지는 않아?,0
김정은 배우병 걸린 왕 더러운 자식이네,0
지금은 무사히 인간이 되는 것만 생각해요.,0
내 친구가 양다리를 걸치고 있어.,0
맞아. 그래서 샴푸나 린스같이 피부에 닿는 건 좋은 제품으로 써야 해.,0
짜증나게 그걸 왜 나한테 찾아?,0
그래도 몇 개는 재밌어 보이던데,0
그냥 걷지도 못하게 박아서 다리를 깔아 뭉개고싶네,0
오~ 같이 가주면 너무 좋지.,0
ㅋㅋ 두 번 결혼은 안 되겠지?,0
한국식 가슴만 검열한거지 ㅋㅋㅋ,0
현아 덕에 데뷔했으니 은인으로 모셔야지,0
내 남친한테그러면 남친이든 한놈이든 진짜 바로 죽여버린다,0
환불 받구. 이렇게. 한집에서 동거하고 계시잖아요.,0
내 친구는 교정하고 나서 입이 좀 작아졌어.,0
일하는데 방해 하는 건 싫었어요.,0
눈 밑에 비립종 난 거 피부과 가볼까 했는데 ㅠㅠ 못 갈 거 같아,0
"어, 이상하다? 정말... 영화구경도?",0
조국은 왜 단 한 번도 사과를 안 하지?,0
표절했으면 잘못은 맞지만 나는 들었을때 잘못느껴서 물어보는거잖아 ;;,0
약간...사극 그런 느낌이 난다;,0
맞아 나 어릴 때 치료 많이 해서 돈 많이 들었어ㅠ,0
어차피 사람 줄어들면 이산화탄소 배출량도 줄어들고 좋지.,0
선생. 이렇게 지체할 시간 없어. 나 약속 있단 말이야.,0
선배는 여장부고 워낙 강한 사람이라 이런 어려움. 잘 몰라요.,0
내가 살면서 애가 나서서 한다는데 말리는 소속사는 또 처음 본다,0
오늘 하루 다들 재미있었나?,0
일베가 어때서?,0
남들한테 피해안주고 잘 사는데 그냥 냅두지 뭘 그렇게 난리야,0
집에서 마시는게 무슨 술이냐.,0
늙으면 원래 다 꼰머됨,0
정말 필요해서 산거야.,0
ㅋㅋ 아니 이 좋은 날씨에 날마다 쉬는 기회가 아니라고 가야 하는데...,0
나도 로또나 걸려서 집이라도 사고 싶다,0
우리 집도 아파튼뎅 위에 집 때문에 이사 각임,0
그냥 실내건조용세제 바꾸긴 했는데,0
실제로 흙수저가 사람 많이 죽임. 가진 게 없으니.,0
매일매일 낯뜨거워서 어떻게 출근하는 거야?,0
무슨말을 그렇게해 안전모차고 수칙다지키면서 타는사람들도 많,0
너는 어떤 걸 추천해?,0
ㅋㅋ 아나 ㅋㅋ 어? 동생 감기기운있어? 피해야지 ㅋㅋ 이건가 ㅋㅋ,0
옆에 아저씨들 또 와인 타령해,0
"나는 그렇지도 않지만 고마워, 오빠!",0
네? 네...에...,0
대학원 연구실에서 구하는 아르바이트인가보네.,0
저 보면 선비들이 또 나섰다,0
사이다 마시면 트름 못참지,0
내가 모르는 일이 뭐지?,0
결국 폐급으로 자라 버렸어,0
다 여자가 맞을 짓을 해서 맞는 거지,0
말하는 놈이나 듣고 옮기는 놈이나 딱 분교 수준이네.,0
예쁘지도 않는데 왜 드라마 주인공으로 나오는지 모르겠어,0
"흠, 그러면 그거 혹시 이번달 우리 월급 아닐까?",0
딱 봐도 구린 빌라촌 같은데 옥상에 식물갖다 저짓거리하면 벌레 꼬여 민폐 아냐?,0
거기 군산에서 바다 보고 시내로 나와서 대하 먹으러가 ㅋㅋ,0
드론이랑 커스텀마이징도 있어서 기존보다는 확실히 좀 느낌이 다른 것 같더라고.,0
ㅋㅋㅋ 사실상 한녀경찰들은 무쓸모라는거네,0
군대 조기 전역 이 없어진다는데 지금 복무하고 있는 애들 억장와르르 아니냐 ? ㅋㅋ,0
콜걸같다고 했더니 고소하겠단다.,0
비밀이여서 내가 한번 줘보고 판단해 볼게,0
무슨소리야 네 성격 덕분에 얻는게 더 많을걸?,0
ㅋㅋ혼자서는 아무것도 못하고 그냥 쓰레기인데,0
헐 애들 엄마들은 안 말렸어?,0
네가 마음고생이 엄청나겠는걸,0
나 어제 비건 음식점 갔다 왔는데 진짜 맛있었어,0
너희 부모님이 너를 낳은걸 땅을치고 후회하실듯,0
니같은 고아련은 애착인형을 사줄 엄마가 없어서 내 기분을 모르겠지만 말이야...,0
맨날 자영업자만 힘들게 정책이 되는 거 같네,0
왜 자기소개를 하고 앉아있니,0
대단하긴 무슨 잘 보이려고 가랑이 빌빌 기는 개 같은 처지인데.,0
이번 태풍 이름이 뭔가 특이해 찬투?/근데 생각해보니 이번 여름엔 태풍 적게온듯?,0
하하 별로? 우습네 하하 드센사람을 못만나봤나봐?,0
맞아 그 문제야...,0
여자들끼리만 있으면 목소리 달라지는 소름돋는 이중인격자들 있음,0
"오늘 이쁜 티셔츠를 봤어, 커플용으로 좋은?",0
맞아/한번 하면 빠지지~,0
허언증까지 생겼나...?/그런 사장님이 어디 있어/요즘 민증 검사기 다 있는데,0
취재 자료를 봤는데 엄청나.,0
나도 볼래,0
그건 뭐예요?,0
백신 안 맞는 것도 안 맞는 사람 자유 아냐?,0
아무리 자기 자식이라지만 너무 할정도로 때리더라고,0
그럼 턱이 좀 나온대?,0
공부만 강조하고 교육은 없는 가정이 문제야.,0
나 지금 소사 베이커리 갈 건데 뭐 드실?,0
짱깨들 진짜 희한한 건 다 먹는 거 같아,0
공황장애니 뭐니 하더니 역시 돈줄 끊기면 다 극복하게 되어 있는 듯 ㅋㅋ,0
미안! 소주도 과분한 거지놈이 와인인지 주슨지 구분이나 하겠냐.,0
응 ㅋㅋ 그래서 보는거,0
넵 나름 잘 본 거 같은데 음... 마블치곤 별로였어요 ㅋㅋ,0
야 만들면 나만 먹니? 니 입로 들어가는데 제일 많아,0
남의 딸 이쁜게 너하고 무슨 상관인데,0
안돼요! 전 빨리 남편이랑 데이트하고 싶다고요.,0
꼰대는 진짜 지가 꼰대인 걸 모르더라,0
왜 저 여자를 우위에서 고르는 듯 평가하냐ㅋㅋㅋ,0
리뷰를 핑계로 갑질하는 손놈들 진짜 극혐이다,0
슬슬 비가 좀 그치는거 같아,0
정말 못났다.,0
우리 조가네 녀자들 모여서 할 일이 많네!,0
"너는 왜 좋아하는걸 돈으로 쓰려고 그러냐; 절약 좀 해라 어휴, 한심해",0
나는 그 근처에 살게,0
오 투썸가서 뭐먹어?,0
이래서 국내대 출신 교수는 걸러야 하는 건데 ㅋㅋㅋ,0
그런가? 어딜가든 맛이 일정해서 좋아,0
K방역 2년동안 좇빠지게 협조한 니가 저능아,0
이 치어리더 이쁘지 않냐,0
기생충도 k어쩌구 하더니 잊혀졌잖아,0
맞아 나는 근처에 살아서 명절에 민족 대 이동 이런 걸 겪어보지는 않았어.../부산 어디에 사셔?,0
백신 또 맞아야 한다더라,0
월배아이파크네 ㅋㅋㅋ 아이파크 도색을 왜 저렇게했대,0
개돼지들,0
나는 코딩에 코도 모르는데,0
특히 오타쿠들이 그러잖아. 걔네 눈 피하는 정도가 시각장애인 급임.,0
기사 똑바로 읽어라 여자도 처벌한다잖아.,0
ㅇㅋ 당장 가서 박아줄게,0
음주운전 사고는 이제 놀랍지도 않네,0
몸파는 여자들 시위하던데,0
예술 쪽 조예는 타고 나는 건데 중국은 DNA도 별로인가 보네,0
아 ㅋㅋ 맞네 나도 길거리 돌아다니다 보면 그런애들 많던데 너무 심한거 같아,0
그러게 다른 래퍼들이 저렇게 썼으면 몰라,0
난 대마 빨았지 뽕은 안 빨았다 이거냐?,0
동화작가가 성추행이라니 미쳤다,0
애초에 마음심에 심이라고함,0
응 의외로 경쟁률이 세대,0
이번에 독신인 사람도 양자 입양할 수 있게 법 개정 추진한대,0
몸매 개쩌는 게 먹버하고 싶네,0
일단 그 면상 보는 게 고통인데 무슨 말을 해. 톡으로 하냐?,0
그래도 평생 좋은 친구인게 참 좋아.,0
맞아 그런데 부모님한테 빌린 돈이 많거든,0
"응응, 근데 애기 출연료 모은걸 생활비에 썼대",0
왜? 난 쟤네랑 노는 거 재밌어,0
오 그래? 그래서 부산 여자 맛 좀 봤어?,0
"나, 나도 알아! 그냥 좀 시험해 본 거야!",0
나는 같이 카페다니는 여동생이 있었음 좋겠어,0
돈도 별로 안들고,0
너네 집 복도에서 무슨 지린내 같은 거 나.,0
나는 환기 때문에 열어 놓았는데 너무 춥다.,0
그런데 벌레 가까이서 보는 건 아직도 적응이 안 돼...,0
실속 없는 놈들끼리 몰려다니지 말고 얼른 장가나 가.,0
잠이 안 와서. 잠자리가 바뀌어서 그런가봐.,0
응... 잔인하고 스토리도 완전 별로야,0
디자인이 예쁘잖아 디스플레이도 좋고,0
"야, 애 하나도 힘든데, 둘씩 나서 어떻게 키우니?",0
너는 문특 꾸준히 봐?,0
성적 정체성에 문제 없는 남자들도 몸달아 해. 트젠들은 그걸 좋아라 이용하고.,0
얼마나 걸리는데?,0
그리고 천송이 연기를 너무 잘해서 웃겨.,0
단발하니까샤랄라가안되는 느낌 이야,0
웅 배에 안차서 먹은느낌도 안나네,0
야 저 아저씨 옷 왜 저렇게 더러워?,0
"해도 발광, 안해도 발광이면 어쩌라는 거냐?",0
돈 되겠네,0
ㅋㅋㅋ걍 정상이지 갈아탈 때가 된겨,0
미래에는 커피도 사치품이 될 수 있대.,0
진짜 별로였겠다. 주선자한테 연락은 해봤어?,0
음… 그래?,0
응. 얼굴은 이쁜데 머리가 비어서 지적 매력에는 한계가 있다고 그랬어.,0
인종차별이라니ㅋㅋ중국이나 북한처럼 미개한 애들은 차별 좀 해줘도 됨,0
그러니까 말이야 ㅋㅋ,0
다 나았는데 보험 든게 없어서 돈 다냈지,0
최종 3인 남았을 때...상우가...목 그어버려...,0
없는 애가 있는 애들 따라 하니까 더 못 봐주겠더라.,0
늙어도 저렇게 염치 없고 뻔뻔하게는 안 살지,0
진짜 양심도 염치도 개념도 없다.,0
지금..오니?,0
다시는 사랑하지 않겠다... 그게 이혼하고 드는 생각이지. 그런데. 사랑이 우리 의지대로 되니? 원하든 원치 않던... 예고 없이 찾아오잖아. 우리 의지로 막을 수 없잖아...  난 니가 행복했으면 좋겠다.,0
그럼 내가 나가겠냐?,0
그게... 환자분이 고령이시고 패혈증으로 인한 혈압 저하까지 있기 때문에… 수술 중 사망하실 가능성도... 있습니다.,0
일본에서 못 쓰게 된 유니폼까지 기사화 시켜야 하냐,0
요즘 배떡맛있던데 그거 먹어,0
"연애를 많이해본사람이 결혼잘한다는말,,솔직히 전 별로 공감이 안가요 전 지금 예신이 첫사랑입니다",0
너는 무슨 지역차별을 그런식으로 하니?,0
페이스앱 하는거 보니까 못생긴 애들도 잘생기게 나오더라 나도 찍어서 해볼까 하는데 어때 ?,0
씻팔 머하노 신고안하고 소액이라도 그딴샛기는 한번 제대로 걸려야 안할놈임,0
지우면 되지만 다른 서류도 아니고 중요한 회사서류에 뭣도 모르고 이렇게 낙서를 한건 책임을 물어야 되지 않을까 싶은데..,0
지잡대 교수라도 출신은 sky 아니냐?,0
비법이 있으면 나도 좀 알려줘,0
"오빠... 나, 정말 치료 다 끝난 거야?",0
일출과 일몰은 날씨와 관계없이 지구의 자전으로 이루어지는데 뭔가 갑작스러운 느낌이야,0
원희룡은 분노조절장애가 있는듯,0
맞아 그리고 슬기목소리도,0
오늘 공순이들 달래 주러 갈까?,0
ㅋㅋ 나는 고딩이라고 하는 줄 알았어!,0
인생 재밌다.,0
아 맞네...죽어도 상관없댔지...,0
역시 한결같으셔ㅋㅋ저 기자님 이름도 외웠어요~ 일하는 전공의 커버쳐주셨던 분이잔아요~,0
여자가 옆에서 이렇게 살살 술도 따라주고 해야지.,0
난 그냥 니 입 자체가 별로야. 입 좀 닫고 살아,0
뭘 먹긴 아무거나 먹어 그냥 맨날 먹을 생각으로 사냐?,0
그래야겠다 레터링케이크 알아봐야겠네,0
아 회사 근처에 새로 생긴?,0
넌 매일 그러면서 나 한 번 그랬다고 이러는 거 같잖다ㅋㅋㅋ,0
중국인들이 한국와서 방역 용품 싹쓸이한대,0
억지 사투리가 부담됩니다영화에서 흡연장면은 이제 퇴출됬으면 합니다영화보는 내내 사투리와 오버연기때문에힘들었습니다,0
안돼요. 아줌마 저희랑 같이 가셔야 돼요.,0
"나 전에 장염 걸렸을 때 먹은 약 있는데, 찾아서 먹어.",0
언제까지 한남 쉰내를 맡고 살아야 돼?,0
니가 잘못해놓고 왜 큰소리야,0
응 근육 키워주고 스트레칭 해주니까 체형이 자리를 잡나봐,0
어 ㅋㅋ 안 된대 ㅋㅋ/열 받아서 따졌는데 그래도 안 된다고 하더라,0
오 그럼 훈련 안 받았겠네?,0
지하철까지 탔으면 너무 늦게 알아차린 거 아냐?,0
확실합니다. 아무도 타지 않았어요.,0
괜찮아? 오늘따라 왜이렇게 많이 마셔?,0
말 좀 조심해 그렇게 말하는 거 차별이야,0
조상 덕도 못본 별볼일없는 집안이나 지내는게 제사지 ㅋㅋ,0
그게 폭력이 아니고 뭐냐? 지 맘대로 통제가 안 되니까 폭력 쓰는 거지.,0
그집 애 피아노 전공한다며?,0
니는 정체가 뭔데 뭘믿고 이렇게 깝죽거려,0
여자들은 외모 공격이 짱이야.,0
"그렇구나, 그러면 언니의 충고에 따라 암막 커튼으로 교체해 보도록 하지",0
"어제 술집에서 여자 나이는 크리스마스 케이크라고 했는데, 그걸 또 하필 지나가던 학원 같이 다니는 게 들었어",0
인정. 똥꼬치마 입고 꽐라돼서 헤롱거려놓고 성추행 피해자라는 년들 비슷함.,0
이번 남자는 어땠어?,0
이번에 우리나라 탁구 잘하더라,0
그럼 너는 미리 뒤지는 게 어때?,0
옛날에 비하면 기간도 짧고 폰도 계속 쓸 수 있으니까…,0
감자칩은 어떤 맛을 좋아해? 나는 양파맛.,0
네. 급하게 마음잡아야 될 사람이라서요. 빨리 포장 좀 해주세요.,0
어라? 내가 니 생일날에 얼마나 준비를 많이해줬는데..넌 고마움이라는 감정이 없냐? 한심한놈,0
건강 주사면 비타민 주사 이런 건가?,0
와 이거 봐봐 진짜 대박임,0
저번에 얘기한 문제있는 인간?,0
그거 비둘기 고기라던데,0
게임폐인색기~,0
키 작은 남자는 왜 태어난 건지 모르겠어.,0
듣보잡 건설사가 무시했으니 유네스코 자존심 쥬내 상하겠네.,0
"현실은 능력 없어 남에게 빌붙어사는 것들이 태반일텐데, 뒤질 깡도 없을거다",0
옆 테이블 너무 시끄럽지 않아?,0
우와 진짜 코 라인이 예술이다,0
아 맞다.그랬었지.,0
"약을 사다줘야지. 나더러 병이 나으란 거야, 더 심해지란 거야? 생각 좀 하고 권해.",0
월세가 훨씬 비싸지.,0
넌 한국을 벗어나는 게 꿈이야?,0
좋아졌어.,0
걍 돈벌어오는 기계 취급하면서 성욕은 딴남자랑 채우세요 ㅋㅋ,0
"아, 이 기름때 진짜 안 빠지네.",0
육아는 여자가 해야하는거지?,0
왜 뭔데 요새 자주당한다 너 ㅋㅋ 와꾸때문인가,0
요즘 넷플릭스에 야한영화들이 잔뜩 나오더라 ?,0
걱정마 넌 내 스타일 아니니까,0
ㅋㅋ 그래도 군대 다녀오면 다 예비군 가잖아!,0
개념없는 여소대장이군.,0
가수보다 백댄서에 더 눈이 가네 어휴,0
아무래도 그러지 않을까.../우리나라도 코로나 때문에 자살하는 사람들 많잖아,0
사형은 이럴 때하라고 만든 제도야,0
나 라면좀 사다 줘.,0
"고객님, 우선 죄송하다는 말씀부터 드립니다. 그런 경우엔 치료를 받았다는 증빙 자료를 준비하셔서 신청하시면 됩니다.",0
효도폰도 요샌 비쌈,0
오~ 자막 없이 대단하잖아~!/그거 시즌도 여러 개니까 시청 다하면 청해는 그냥 되겠는데?,0
걔는 뇌가리에 개념이 안 박혀 있나 봄,0
감나무가 왜 갑자기 죽었을까?,0
여가부는 정신나간 집단이 분명하다,0
난 쟤가 그냥 싫었는데 인성 바닥인거 보고 더 싫어짐 ㅋㅋ 역겨움,0
돈이 걸려있으니 어쩔 수 없어. 이해해라 니가,0
와 정말좋은 취지로 생겼네요 ㅠㅠ/근데 반려견입장에서는 정붙였다가 다시 새로운 주인을 만나는거라 슬플수도 있을거 같아요ㅠㅠ,0
우리애 학교에 동남아혼혈 아이가 전학왔다며,0
"알았어요, 마셔요, 마셔.",0
얼굴이 곰보빵같고 안 씻고 다니는 사람같잖아.,0
수질 ㅆㅎㅌㅊ 레즈들이나 물고 빨게 생겼네,0
아니면 방송국한테 뒷돈을 찔러 줬거나...,0
하여간 피싸개들은 조금만 뭐라고 하면 삐치더라.,0
오늘은 어디 가서 이 한 몸 쉬어볼까.,0
볼때 마다 신기하긴 하더라ㅋㅋ,0
ㅋㅋ 그니까 다 예약되는 거 아니야 마스크라도 벗고 싶다 제발,0
응~ 잼민이는 일찍 자야지,0
"하여간 미개한 한국인들, 공짜라면 양잿물도 마시겠어.",0
내 3살짜리 조카보다 더 피곤한것같아 너,0
세금 처먹고 살면 내 똘마니 아니야? 어디서 명령이야,0
비스티보이즈에 하정우 여자친구,0
로켓을 타고 달이나 화성에 가는 일까지 될 것 같네,0
생리가 군대에 비하겠니?,0
나 저번주에 바다 놀러 갔다 왔다,0
후..,0
내 얼굴이 어떻길래?,0
집 잃어서 희망 잃은듯한 표정도 한몫함 ㅋㅋㅋ,0
그러게 닌 맨날 야한 생각하는데 왜 안 길지?,0
니같은 게으름뱅이가 해봤자 아니야?,0
내 정신 건강을 위해 넌 오늘부터 차단이야,0
요즘 나비탕 잘 안팔리노 각자 개성에 맞게 키우면 되지 뭘그리 홍보질인데 무슨 아이돌빠순년인줄 알았네 ㅋㅋ,0
조민이 이 나라의 공주라도 되냐?,0
이대녀들보다 더하네..,0
댁아리 커도 이딴 글 믿는거 보면 유충일때부터 능지 검사해야됨 ㅠ,0
"차팔이,폰팔이,국회의원 말은 믿지 말아야함..",0
니네 엄마는 어디서 굴러먹었길래 허벌이냐?,0
죄송합니다 죄송해요...,0
스테이씨 너무 귀여운 것 같아.,0
그냥 호기심으로 SNS에서 주목 받고 싶다는 이유가 많다고 들었어,0
난 저런 허언증 환자들 보면 광우병 진짜 있는 거 같음,0
믿보...김혜숙... 우ㄱㄱㅣㄱㄱㅣ섬 ㄴㅏㄹㅏ 지구상서 ㅇㅏㅇㅖ없어졌으면...역ㄱㅕ운 ㅇㅏㅂㅔ... 오늘 축구도 ㄱㅐ망하고 어른 짐 ㅅㅅㅏ 돌대가리들 ㅇㅏ ㅈㅐ섭ㅇㅓ,0
더 살고 싶을 수도 있지,0
요즘 여자들 페미니즘 발언 자주 하는데 페미니즘 뜻은 알고 쓰는거냐?,0
그만 가보라고 했다.,0
사지육신은 멀쩡하지만 정신장애자로 자라는거지,0
집근천데 몰랐노이기ㅋㅋ,0
탈모 걸린 애들은 그냥 탈모라고 붙여놓고 다니면 안되나?,0
집에서 예배하면 되지 꼭 저렇게 길에서 예배해야되나 극혐이다,0
많이 배워봤자 국민성이 바퀴벌레인데 어쩌냐?,0
응 나도 화이자 이번 추석 끝나고 화이자 1차 맞아,0
뭐든 남 핑계는 잘 만들어. ㅋㅋ,0
가만히 있으면 남자가 다 해주는데 ㅋㅋ,0
난 얘가 시골에서 와서 공부 못할 줄 알았어,0
아니 하루종일 트위터하는 애들은 인생 망한거냐?,0
국뽕 유튜브 소재 뽑으려고 별 짓을 다 하네.,0
그래도 완전히 이해할 수 없는 것보다는 나을지도 몰라,0
"저런 애들하고 섞이느니, 그냥 애들을 전학 보내든지 해야겠어",0
면상 치워지는 거 보나 했더니 포기해야겠다,0
나는 내 셀폰에서 일베로 들어갈 수가 없다. 들어갈려면 광고가 뜨면서 안사라진다. 이거 왜 그러냐?,0
"미안해요, 괜히 신경쓰게 만들어서.",0
니부터 노잼인데 주변에 웃긴 사람이 있겠냐?,0
무야홍이대세인모양 기레기가 기사를요렇게쓰는걸보니,0
준석이는 어린 게 너무 깝쳐,0
어 그래. 다녀와.,0
응응 그래서 그 시간 맞춰서 타는거야?!,0
중국이 음식 만드는 영상 본 적 있어?,0
짱구가 그래?!,0
"산꼭대기도 아닌데 야호, 라고 말하는 사람이 다 있네. 메아리가 될 거라고 생각하는 모양이지? 아참, 너 찾아온 애들이 있었어.",0
"자식이 물놀이 까페에서 죽었는데, 왜 까페 탓을 하냐?",0
너 분노조절장애 있냐?,0
저 남자 분명히 여친 안 사귀어 봤을 듯,0
입사시험으로 정신질환 검사해야 하는 거 아님,0
야 일 똑바로 안해? 일을 시켰으면 제대로 해야할거 아냐!,0
어이가없네ㅋㅋㅋㅋㅋㅋㅋ,0
외쿡인들 한국어 어눌하게 구사하는거 보면 혀 뽑고싶음,0
아! 5년 동안 지극정성으로 사위대접 해줬더니...이제 와서 배신이야!! 이 자식. 그러고 보면. 눈이 희번득한 게. 뒤통수 때릴 놈이었어!!,0
진짜 방관하는 선생님 왕따 당하는 학생 입장에서는 죽여버리고 싶더라,0
괜히 그럴 필요 없어. 꼭 필요한 거 아님 차가지고 마트 갈 때 사.,0
아직도 인종차별이 심하구나,0
일단 와꾸는 실화 바탕이긴 한 듯…,0
걔 실력에?,0
전화만 잘 받으면 월급 받아가는 게 무슨 군인이고 경찰이냐 어이구.,0
내가 생각하지 못한 관점을 생각하게 됐어.,0
넌 그 집에서 혼자 무슨 생각을 하고 있니? 궁금해. 아무도 없는 그곳에서 니가 무슨 생각을 하는지?,0
정치인 똥뽈이 볼만하다. 진보 당신은 열심히 뛰어다녀라 그래야 보수가 산다,0
아프리카에서 비제이 하는 애들 ㄹㅇ 이해 안됨,0
엄청 무서웠겠다 흉이 지거나 하지는 않았어?,0
수강신청 시즌에 어땠어?,0
요새는 쿨톤용도 잘 나와!,0
ㅂ신같은 ㅅㄲ들 주제도 모르고 지들이 호텔인 줄 안다니까 ㅋㅋ,0
열어 보세요 진짜.,0
북한에서 한국 드라마 보다가 부지기수로 체포되네.,0
"그렇구만. 그나저나 자네는 어떻게 그렇게 소식 한번이 없나, 자네하고 나는... 그럴 사이가 아니잖아. 얼굴은 많이 밝아져보이긴 하는구만.",0
너 진짜 하얗다!,0
너가 제일 좋아하는 야식은 뭐야?,0
저러다 좀 있으면 아무렇지 않게 또 나오겠지!,0
쓰레기보다 못난놈,0
그냥 저사람이 피곤한타입같은데? 타인과 항상 이득관계를 우선시하니 쓸데없이 느껴지겠지,0
가산이고 뭐고 어차피 깡촌에서 무슨 편가르기냐?,0
어느놈이.내 방에 불을 지르는 것이야?,0
중동은 거지도 부자라는 말 사실일까?,0
입을 틀어막아. 소리가 사라질 때까지,0
늙은 사람들 한테는 투표권을 주면 안 된다고 생각해.,0
나도~사실 꼭 제주도 아니어도 경치 좋은 곳 어디든 가고 싶어!,0
ㅋㅋㅋ ㅇㅈ 이럴 때는 국민 대표 아니냐? 돈도 많이 받으니 니네가 해야 될 듯,0
한심한 인생이다,0
아 오랜만에 넷플릭스 좀 볼까,0
"그니까, 흡연자들은 비흡연자 생각 안나나?",0
헐.. 어머니 힘드시겠다ㅜ,0
축구도 제법 잘한단 소리 듣구 ㅋ,0
또 모르지 왕년에 꽤나 남자 좀 홀리고 다녔는지도.,0
응 데뷔하자마자 엄청난 주목을 받았어,0
야 나 주말에 급한 약속 생겨서 못갈 것 같아 미안해,0
요즘 청년 일자리 구하기가 너무 힘들어 ㅠㅠ,0
"학생들의 우정과 감동스토리 좋았는데 언제부터인가 따돌림, 이간질 이런 얘기만 해",0
전형적인 보이스 피싱 수법이네,0
어떻게 생겼는데?,0
그림 잘그려야 만화가돼,0
보아는 진짜 안늙는다 아직 고등학생 같아,0
살이 좀 빠져서 해준 말이었는데 더 빠지려면 네가 좀 맞아야겠구나.,0
네?아직 이 상태 보니까 괜찮던데요?,0
응 나는 먹으러만 여행가도 된다고 생각해,0
청년들이 먹여살려야되는데 일자리가 없으니,0
어차피 이슬람은 죄다 사람이 아닌 것들인데 무슨 상관?,0
바보가 아니면 헤어져,0
어려울 거 없이 비디오들 연결해서 자막 좀 달면 괜찮은 브이로그가 돼.,0
감정에 휩쓸리는 국민성 지겹다 지겨워,0
빵빵 거리는 소리도 가끔 들려,0
변기 안에 있는 내 똥 사진을 찍어서 포스터로 만들어도 그것보단 잘 나올 듯 ㅋㅋㅋ,0
혐오 발언 쓰는 애들 머리 다 깨버리고 싶다,0
오히려 왕따 당하던 애들이 일진 선망해서,0
내말이....에휴 진짜 난리법석을 떤다,0
간호사 됐으면 성공했지,0
원래는 가리신다면서요?,0
우리는 한문철 열심히 보자,0
혹시 게이임을 여기서 커밍아웃하시는 건가요?,0
나 브론즈에서 3달 동안 있는 중임.,0
부럽냐고? 하나도 안부럽다 봊이련아 난 아이유 극혐하는데,0
여기 채널은 드립치려고 유튜브 하는거임 ㅋㅋ 드립이 목적이고 거기에 영상 리뷰를 활용함 ㅋㅋ PPL도 드립 ㅋㅋ,0
아니 오늘 월요일 치곤 없는 거 같아 하하,0
치마만 둘렀다 하면 하악대며 침흘리는 난봉꾼을 남편으로 둔 마누라는 속이 썩어 문드러지겠다,0
자기야 나 치킨 사줘~,0
에이즈 걸려서 뒤지시더라도 옮기지는 말아주세욥,0
그정도 성취도 얼마나 대단한건지 예전엔 몰랐다,0
헐; 그건 니를 개무시하는거 아냐? 정 떨어지는데;,0
예체능 애들 무식한 건 알아줘야 해,0
"뭐, 물론 평생 안보겠다는 뜻은 아니야. 단지 같이 밴드를 하는 게 힘들다는 뜻이지.",0
혼자 하려니까 보통 일이 아니더라고...,0
"예전에 확 추워질 때 있잖아, 소나기가 2, 3일간 확 쏟아지고 추워졌었어",0
코로나 이후로 다 귀찮지 뭐야~,0
큰일은 무슨 당연한 소리를 한 건데,0
왜 가서 젓탱이 쭉쭉빵빵 봊이들이랑 놀고싶어서? 에휴 변태련,0
그럼 우리나라 통일 되는건가?,0
진짜 우리나라 교육의 미래가 참 밝네~ 에휴,0
"사람 죽어가고있는데 ""어떡해""하면서 발만 동동 구르겠지",0
내 기억으론 세종대왕 말곤없음 ㅋㅋㅋㅋ,0
말투부터 썩은내나서 줘패고 싶네 늙다리새끼 ㅉ,0
맞아 근데 이상형은 이상형일 뿐이잖아?,0
언니 그때 과외비 얼마였는지 기억 나?,0
"좀 화려한게 좋아, 난.",0
대신 넌 파리분장하고 와라. 낼름 먹어버리게,0
나는 무조건 프랑스에 갈거야 다른 유럽도 괜찮아,0
진짜 말이안돼,0
본인들이 작업하자는거 거절했었지,0
군인이면 적어도 최소한의 애국심과 책임감은 있어야지,0
사회적 거리두기가 힘들면 걍 자살을 해 뷍딱아 ㅋ,0
너만 그렇게 생각하는거 같은데?,0
강아지도 염색할 수 있나?,0
느그 아빠 잘못 본 거 아님?,0
"우리나라에 반대하는 종북, 좌빨이지 뭐ㅋㅋㅋ",0
응! 여기서 놀면 눈 와도 상관없잖아! 다 같이 놀려면 여기가 좋을 거 같애.,0
왜? 인터넷 찾아보니깐 내일 오후에는 맑음이네,0
니 인생 평생 그렇게 삐딱하게 살아라,0
배달의 민족... 최고야 ㅋㅋ/없으면 안 돼,0
"바보면 프로파일러 못하지, 엔간한 것보다 위험한 위해 조수인 범죄자 상대하는 건데",0
이과는 세상에 도움 되는 공부라도 하지 문과는 뭐 하냐?,0
맞음 노키즈존이 아니라 노맘충존이 맞지,0
여긴 어떻게 알구 찾아왔어요?,0
비용도 무섭고,0
어어 기본 불닭에 감자전이랑 날치알 주먹밥,0
미치지 않고서야 모르는 한녀를 도와주냐?,0
니는 항상 그딴식으로 시간을 안지키니까 친구가없는거야,0
사재기해서 되팔이 하는 인간도 있다,0
밀어버리고싶다,0
한녀 보징어 냄새 왜 이럼?,0
유진씨는 누구한테나 살살 웃으면서 꼬리쳐요?,0
작년에 이사하고 또 이사해?,0
오늘 날이 진짜 꾸리꾸리하다,0
근데도 모였었음? ㅋㅋ/하긴 코로나도 하루 이틀이어야지,0
"정당하게 노력해서 집 사면, 저런 폐급들 옆에 입주해서 집값 떨어지면 진짜 빡칠 듯",0
이해해 보려고 해도 당최 이해가 안 되네.,0
그랬으면 좋겠다.,0
